developer_id,event_time,activity_type,language,duration_minutes
D024,2026-07-27 21:44:00,coding,Java,46
D097,2026-07-27 21:44:00,file_edit,Other,17
D044,2026-07-27 21:44:00,coding,Other,34
D053,2026-07-27 21:45:00,debugging,SQL,9
D090,2026-07-27 21:46:00,file_edit,Java,26
D002,2026-07-27 21:47:00,coding,JavaScript,59
D061,2026-07-27 21:47:00,coding,JavaScript,25
D064,2026-07-27 21:49:00,terminal,JavaScript,81
D061,2026-07-27 21:49:00,coding,Python,34
D035,2026-07-27 21:50:00,coding,Python,48
D076,2026-07-27 21:50:00,debugging,Python,51
D038,2026-07-27 21:50:00,file_edit,TypeScript,45
D086,2026-07-27 21:51:00,debugging,JavaScript,52
D001,2026-07-27 21:51:00,file_edit,SQL,18
D042,2026-07-27 21:51:00,coding,TypeScript,28
D100,2026-07-27 21:51:00,coding,Java,76
D050,2026-07-27 21:52:00,coding,TypeScript,45
D049,2026-07-27 21:53:00,debugging,Other,27
D056,2026-07-27 21:53:00,coding,TypeScript,65
D068,2026-07-27 21:54:00,file_edit,SQL,53
D092,2026-07-27 21:54:00,coding,Other,61
D008,2026-07-27 21:55:00,idle,JavaScript,89
D059,2026-07-27 21:55:00,coding,Java,36
D065,2026-07-27 21:57:00,coding,JavaScript,40
D094,2026-07-27 21:57:00,coding,Java,70
D095,2026-07-27 21:57:00,coding,TypeScript,51
D031,2026-07-27 21:57:00,coding,JavaScript,11
D076,2026-07-27 21:58:00,coding,Java,56
D010,2026-07-27 21:59:00,debugging,Java,50
D022,2026-07-27 21:59:00,file_edit,JavaScript,38
D100,2026-07-27 21:59:00,coding,JavaScript,30
D087,2026-07-27 21:59:00,coding,SQL,29
D099,2026-07-27 22:01:00,coding,Other,51
D082,2026-07-27 22:01:00,coding,TypeScript,79
D061,2026-07-27 22:01:00,coding,JavaScript,24
D087,2026-07-27 22:03:00,coding,Java,14
D035,2026-07-27 22:03:00,idle,TypeScript,64
D041,2026-07-27 22:03:00,debugging,Python,39
D024,2026-07-27 22:03:00,coding,Python,72
D013,2026-07-27 22:04:00,terminal,TypeScript,6
D038,2026-07-27 22:04:00,coding,SQL,87
D029,2026-07-27 22:04:00,file_edit,SQL,6
D095,2026-07-27 22:06:00,debugging,SQL,32
D004,2026-07-27 22:06:00,terminal,TypeScript,50
D014,2026-07-27 22:06:00,coding,Java,75
D038,2026-07-27 22:07:00,terminal,Java,2
D077,2026-07-27 22:07:00,file_edit,SQL,72
D092,2026-07-27 22:07:00,coding,Other,83
D029,2026-07-27 22:08:00,coding,Other,17
D049,2026-07-27 22:08:00,terminal,Java,32
D080,2026-07-27 22:08:00,coding,Python,62
D037,2026-07-27 22:08:00,file_edit,SQL,64
D032,2026-07-27 22:10:00,coding,Java,15
D073,2026-07-27 22:10:00,debugging,Java,13
D049,2026-07-27 22:10:00,file_edit,JavaScript,61
D085,2026-07-27 22:11:00,coding,Python,66
D065,2026-07-27 22:12:00,file_edit,Java,60
D057,2026-07-27 22:12:00,coding,JavaScript,71
D086,2026-07-27 22:12:00,debugging,SQL,12
D048,2026-07-27 22:13:00,terminal,Java,68
D020,2026-07-27 22:13:00,debugging,TypeScript,89
D049,2026-07-27 22:13:00,debugging,Other,77
D039,2026-07-27 22:14:00,terminal,Other,71
D096,2026-07-27 22:14:00,coding,Java,43
D034,2026-07-27 22:15:00,coding,JavaScript,21
D035,2026-07-27 22:15:00,coding,SQL,80
D079,2026-07-27 22:15:00,file_edit,JavaScript,50
D014,2026-07-27 22:15:00,terminal,Java,58
D055,2026-07-27 22:15:00,coding,Python,20
D022,2026-07-27 22:16:00,coding,Other,19
D075,2026-07-27 22:16:00,coding,JavaScript,13
D016,2026-07-27 22:16:00,file_edit,Python,25
D026,2026-07-27 22:17:00,coding,Other,53
D098,2026-07-27 22:18:00,file_edit,TypeScript,5
D022,2026-07-27 22:19:00,coding,TypeScript,75
D024,2026-07-27 22:19:00,coding,Other,53
D053,2026-07-27 22:20:00,debugging,TypeScript,45
D010,2026-07-27 22:21:00,coding,Java,36
D025,2026-07-27 22:22:00,debugging,TypeScript,37
D027,2026-07-27 22:22:00,terminal,JavaScript,14
D051,2026-07-27 22:23:00,idle,Other,32
D054,2026-07-27 22:23:00,coding,Python,35
D016,2026-07-27 22:23:00,coding,Java,87
D032,2026-07-27 22:23:00,debugging,JavaScript,33
D038,2026-07-27 22:25:00,terminal,Java,38
D080,2026-07-27 22:25:00,idle,Other,62
D021,2026-07-27 22:26:00,coding,JavaScript,69
D014,2026-07-27 22:27:00,file_edit,JavaScript,13
D059,2026-07-27 22:27:00,terminal,Java,50
D028,2026-07-27 22:27:00,coding,SQL,82
D058,2026-07-27 22:27:00,debugging,Python,49
D092,2026-07-27 22:27:00,coding,TypeScript,15
D013,2026-07-27 22:27:00,file_edit,Other,40
D088,2026-07-27 22:28:00,terminal,SQL,67
D041,2026-07-27 22:28:00,coding,SQL,64
D078,2026-07-27 22:29:00,debugging,Java,72
D042,2026-07-27 22:29:00,debugging,Other,73
D086,2026-07-27 22:29:00,coding,JavaScript,38
D092,2026-07-27 22:30:00,coding,Other,88
D042,2026-07-27 22:30:00,coding,Other,33
D021,2026-07-27 22:30:00,coding,JavaScript,44
D084,2026-07-27 22:31:00,file_edit,Python,10
D028,2026-07-27 22:32:00,coding,JavaScript,35
D057,2026-07-27 22:35:00,idle,TypeScript,33
D023,2026-07-27 22:35:00,file_edit,JavaScript,56
D040,2026-07-27 22:35:00,terminal,TypeScript,16
D023,2026-07-27 22:35:00,coding,TypeScript,84
D030,2026-07-27 22:36:00,terminal,Other,85
D072,2026-07-27 22:36:00,debugging,Other,42
D062,2026-07-27 22:37:00,file_edit,Other,25
D063,2026-07-27 22:37:00,coding,TypeScript,2
D020,2026-07-27 22:37:00,coding,Python,45
D047,2026-07-27 22:38:00,coding,Python,35
D043,2026-07-27 22:38:00,coding,TypeScript,20
D034,2026-07-27 22:39:00,file_edit,SQL,52
D059,2026-07-27 22:39:00,coding,Java,70
D022,2026-07-27 22:42:00,idle,Other,80
D038,2026-07-27 22:44:00,coding,Other,67
D067,2026-07-27 22:44:00,coding,Python,67
D053,2026-07-27 22:44:00,coding,Python,89
D100,2026-07-27 22:45:00,idle,Other,87
D086,2026-07-27 22:45:00,debugging,SQL,90
D048,2026-07-27 22:46:00,coding,Python,90
D097,2026-07-27 22:46:00,file_edit,JavaScript,35
D084,2026-07-27 22:47:00,coding,JavaScript,85
D077,2026-07-27 22:47:00,coding,Other,67
D025,2026-07-27 22:47:00,terminal,SQL,5
D013,2026-07-27 22:49:00,debugging,Java,76
D051,2026-07-27 22:50:00,coding,Other,85
D021,2026-07-27 22:50:00,coding,Java,82
D025,2026-07-27 22:51:00,coding,SQL,61
D072,2026-07-27 22:51:00,file_edit,TypeScript,87
D027,2026-07-27 22:53:00,debugging,JavaScript,13
D078,2026-07-27 22:53:00,coding,SQL,69
D085,2026-07-27 22:55:00,idle,SQL,66
D060,2026-07-27 22:55:00,file_edit,Java,2
D042,2026-07-27 22:56:00,terminal,JavaScript,18
D089,2026-07-27 22:56:00,coding,SQL,18
D038,2026-07-27 22:56:00,debugging,Other,60
D049,2026-07-27 22:56:00,coding,Java,35
D092,2026-07-27 22:57:00,coding,Python,83
D038,2026-07-27 22:57:00,coding,Python,8
D055,2026-07-27 22:57:00,idle,Python,10
D010,2026-07-27 22:58:00,coding,Python,59
D067,2026-07-27 22:59:00,coding,TypeScript,85
D058,2026-07-27 22:59:00,coding,Java,37
D089,2026-07-27 22:59:00,debugging,Python,53
D057,2026-07-27 22:59:00,file_edit,TypeScript,10
D007,2026-07-27 22:59:00,coding,TypeScript,6
D055,2026-07-27 23:01:00,file_edit,SQL,35
D087,2026-07-27 23:02:00,coding,SQL,56
D086,2026-07-27 23:03:00,file_edit,TypeScript,17
D078,2026-07-27 23:04:00,file_edit,Python,56
D049,2026-07-27 23:04:00,coding,JavaScript,55
D021,2026-07-27 23:04:00,coding,SQL,89
D045,2026-07-27 23:05:00,coding,TypeScript,86
D077,2026-07-27 23:07:00,coding,JavaScript,65
D057,2026-07-27 23:07:00,terminal,Other,24
D082,2026-07-27 23:07:00,debugging,JavaScript,52
D062,2026-07-27 23:07:00,coding,SQL,12
D005,2026-07-27 23:07:00,coding,Python,58
D005,2026-07-27 23:08:00,coding,TypeScript,26
D071,2026-07-27 23:08:00,debugging,Python,62
D032,2026-07-27 23:08:00,file_edit,JavaScript,33
D099,2026-07-27 23:08:00,coding,JavaScript,78
D060,2026-07-27 23:09:00,file_edit,Python,31
D025,2026-07-27 23:09:00,terminal,Python,89
D030,2026-07-27 23:09:00,file_edit,Java,10
D076,2026-07-27 23:09:00,coding,Java,59
D019,2026-07-27 23:09:00,debugging,Java,59
D050,2026-07-27 23:10:00,coding,Python,46
D027,2026-07-27 23:10:00,debugging,Java,45
D023,2026-07-27 23:11:00,coding,Python,32
D068,2026-07-27 23:11:00,debugging,Python,25
D011,2026-07-27 23:12:00,coding,Other,80
D071,2026-07-27 23:12:00,coding,SQL,86
D050,2026-07-27 23:12:00,terminal,Python,56
D029,2026-07-27 23:14:00,debugging,SQL,64
D041,2026-07-27 23:15:00,debugging,Java,82
D016,2026-07-27 23:15:00,coding,JavaScript,44
D054,2026-07-27 23:15:00,coding,Other,14
D070,2026-07-27 23:16:00,coding,SQL,48
D085,2026-07-27 23:18:00,idle,TypeScript,4
D095,2026-07-27 23:18:00,debugging,Java,65
D080,2026-07-27 23:18:00,debugging,Python,4
D029,2026-07-27 23:18:00,coding,JavaScript,69
D091,2026-07-27 23:19:00,debugging,Other,65
D026,2026-07-27 23:19:00,idle,Other,72
D047,2026-07-27 23:19:00,coding,Java,43
D077,2026-07-27 23:20:00,coding,SQL,85
D028,2026-07-27 23:20:00,coding,Other,5
D054,2026-07-27 23:21:00,idle,TypeScript,87
D047,2026-07-27 23:21:00,terminal,Java,37
D100,2026-07-27 23:22:00,coding,Other,84
D002,2026-07-27 23:22:00,coding,Java,59
D015,2026-07-27 23:23:00,coding,TypeScript,59
D014,2026-07-27 23:25:00,terminal,Python,77
D024,2026-07-27 23:25:00,idle,TypeScript,32
D062,2026-07-27 23:26:00,debugging,Python,11
D099,2026-07-27 23:27:00,coding,Java,11
D001,2026-07-27 23:27:00,coding,TypeScript,25
D014,2026-07-27 23:28:00,file_edit,Other,83
D012,2026-07-27 23:28:00,coding,Java,24
D082,2026-07-27 23:28:00,coding,JavaScript,9
D100,2026-07-27 23:29:00,file_edit,Other,61
D002,2026-07-27 23:29:00,file_edit,TypeScript,55
D060,2026-07-27 23:30:00,debugging,Java,69
D090,2026-07-27 23:30:00,terminal,Other,34
D014,2026-07-27 23:31:00,debugging,JavaScript,61
D019,2026-07-27 23:31:00,debugging,Other,72
D048,2026-07-27 23:31:00,debugging,SQL,67
D098,2026-07-27 23:31:00,debugging,Java,46
D008,2026-07-27 23:31:00,coding,SQL,1
D017,2026-07-27 23:31:00,debugging,TypeScript,73
D083,2026-07-27 23:33:00,coding,SQL,13
D081,2026-07-27 23:33:00,file_edit,Java,12
D032,2026-07-27 23:33:00,debugging,TypeScript,9
D088,2026-07-27 23:33:00,coding,Java,88
D037,2026-07-27 23:34:00,coding,Other,66
D027,2026-07-27 23:34:00,coding,Python,70
D048,2026-07-27 23:35:00,coding,Java,20
D043,2026-07-27 23:36:00,coding,TypeScript,70
D099,2026-07-27 23:37:00,file_edit,Java,47
D073,2026-07-27 23:37:00,coding,SQL,69
D078,2026-07-27 23:37:00,file_edit,Java,70
D072,2026-07-27 23:37:00,coding,SQL,61
D091,2026-07-27 23:37:00,file_edit,SQL,46
D097,2026-07-27 23:38:00,coding,Other,72
D040,2026-07-27 23:38:00,coding,TypeScript,39
D014,2026-07-27 23:38:00,coding,SQL,32
D045,2026-07-27 23:38:00,coding,Python,64
D034,2026-07-27 23:38:00,idle,Other,81
D093,2026-07-27 23:39:00,coding,TypeScript,25
D064,2026-07-27 23:39:00,debugging,TypeScript,55
D034,2026-07-27 23:40:00,file_edit,SQL,18
D090,2026-07-27 23:40:00,terminal,JavaScript,20
D061,2026-07-27 23:40:00,coding,Other,63
D011,2026-07-27 23:40:00,file_edit,Java,36
D051,2026-07-27 23:41:00,file_edit,JavaScript,75
D042,2026-07-27 23:41:00,coding,Python,30
D059,2026-07-27 23:41:00,idle,SQL,51
D071,2026-07-27 23:41:00,debugging,JavaScript,55
D006,2026-07-27 23:41:00,coding,Python,39
D050,2026-07-27 23:41:00,file_edit,SQL,2
D033,2026-07-27 23:42:00,coding,SQL,51
D039,2026-07-27 23:43:00,coding,JavaScript,14
D065,2026-07-27 23:43:00,coding,JavaScript,34
D077,2026-07-27 23:45:00,terminal,Other,34
D003,2026-07-27 23:45:00,coding,Other,5
D066,2026-07-27 23:46:00,file_edit,Python,16
D017,2026-07-27 23:46:00,file_edit,SQL,32
D100,2026-07-27 23:47:00,coding,Other,38
D066,2026-07-27 23:47:00,terminal,Python,40
D094,2026-07-27 23:48:00,coding,Other,23
D057,2026-07-27 23:48:00,debugging,Python,67
D064,2026-07-27 23:48:00,terminal,TypeScript,42
D017,2026-07-27 23:49:00,debugging,TypeScript,50
D093,2026-07-27 23:49:00,idle,Python,65
D067,2026-07-27 23:50:00,coding,SQL,21
D073,2026-07-27 23:51:00,coding,JavaScript,52
D029,2026-07-27 23:51:00,file_edit,TypeScript,65
D028,2026-07-27 23:51:00,coding,Other,26
D029,2026-07-27 23:52:00,coding,JavaScript,5
D087,2026-07-27 23:52:00,coding,Other,61
D018,2026-07-27 23:52:00,terminal,JavaScript,45
D010,2026-07-27 23:53:00,coding,Other,18
D090,2026-07-27 23:53:00,file_edit,JavaScript,59
D060,2026-07-27 23:53:00,debugging,JavaScript,41
D047,2026-07-27 23:53:00,coding,SQL,70
D040,2026-07-27 23:54:00,file_edit,JavaScript,46
D092,2026-07-27 23:54:00,coding,Python,5
D025,2026-07-27 23:55:00,debugging,JavaScript,6
D076,2026-07-27 23:55:00,coding,JavaScript,80
D059,2026-07-27 23:55:00,file_edit,SQL,36
D023,2026-07-27 23:55:00,coding,SQL,71
D027,2026-07-27 23:55:00,coding,TypeScript,86
D010,2026-07-27 23:56:00,file_edit,Java,31
D019,2026-07-27 23:56:00,coding,TypeScript,40
D004,2026-07-27 23:56:00,coding,TypeScript,40
D080,2026-07-27 23:57:00,coding,Java,81
D081,2026-07-27 23:57:00,coding,Python,33
D094,2026-07-27 23:57:00,terminal,Python,90
D039,2026-07-27 23:57:00,coding,Python,77
D019,2026-07-27 23:57:00,terminal,SQL,53
D023,2026-07-27 23:58:00,coding,Python,89
D069,2026-07-27 23:58:00,coding,Java,1
D044,2026-07-27 23:58:00,debugging,Java,86
D054,2026-07-27 23:59:00,file_edit,JavaScript,49
D031,2026-07-27 23:59:00,debugging,TypeScript,56
D072,2026-07-28 00:00:00,debugging,TypeScript,47
D064,2026-07-28 00:01:00,coding,SQL,53
D083,2026-07-28 00:01:00,file_edit,TypeScript,85
D049,2026-07-28 00:03:00,coding,JavaScript,41
D051,2026-07-28 00:04:00,idle,Python,20
D001,2026-07-28 00:04:00,coding,SQL,58
D019,2026-07-28 00:05:00,coding,Other,39
D003,2026-07-28 00:07:00,coding,TypeScript,37
D019,2026-07-28 00:07:00,debugging,SQL,56
D041,2026-07-28 00:07:00,coding,TypeScript,44
D091,2026-07-28 00:08:00,debugging,TypeScript,76
D083,2026-07-28 00:08:00,terminal,Java,38
D057,2026-07-28 00:08:00,terminal,Python,50
D025,2026-07-28 00:08:00,file_edit,TypeScript,78
D004,2026-07-28 00:08:00,terminal,Python,9
D075,2026-07-28 00:08:00,coding,JavaScript,66
D005,2026-07-28 00:08:00,idle,TypeScript,5
D049,2026-07-28 00:09:00,debugging,TypeScript,56
D043,2026-07-28 00:09:00,coding,Java,61
D019,2026-07-28 00:11:00,coding,Java,78
D091,2026-07-28 00:11:00,terminal,SQL,86
D082,2026-07-28 00:11:00,coding,Java,70
D001,2026-07-28 00:11:00,coding,Java,31
D077,2026-07-28 00:11:00,file_edit,SQL,61
D034,2026-07-28 00:11:00,file_edit,Other,44
D056,2026-07-28 00:11:00,coding,Java,39
D095,2026-07-28 00:12:00,idle,Python,12
D051,2026-07-28 00:12:00,coding,TypeScript,69
D077,2026-07-28 00:13:00,coding,Java,8
D084,2026-07-28 00:14:00,coding,SQL,62
D030,2026-07-28 00:14:00,file_edit,SQL,48
D044,2026-07-28 00:14:00,coding,JavaScript,84
D088,2026-07-28 00:15:00,coding,Other,54
D081,2026-07-28 00:16:00,file_edit,Other,65
D074,2026-07-28 00:16:00,idle,JavaScript,82
D028,2026-07-28 00:16:00,terminal,JavaScript,7
D052,2026-07-28 00:17:00,file_edit,SQL,78
D070,2026-07-28 00:17:00,coding,Python,3
D004,2026-07-28 00:18:00,debugging,JavaScript,17
D017,2026-07-28 00:19:00,coding,TypeScript,77
D028,2026-07-28 00:19:00,idle,Java,33
D033,2026-07-28 00:19:00,file_edit,JavaScript,17
D067,2026-07-28 00:19:00,coding,JavaScript,49
D057,2026-07-28 00:20:00,coding,TypeScript,15
D050,2026-07-28 00:20:00,terminal,TypeScript,3
D015,2026-07-28 00:20:00,debugging,Python,25
D026,2026-07-28 00:20:00,coding,Other,18
D099,2026-07-28 00:20:00,debugging,Python,36
D080,2026-07-28 00:20:00,idle,JavaScript,29
D053,2026-07-28 00:20:00,coding,Python,15
D041,2026-07-28 00:21:00,debugging,Python,46
D043,2026-07-28 00:21:00,coding,Other,27
D049,2026-07-28 00:22:00,coding,TypeScript,17
D061,2026-07-28 00:22:00,coding,Other,7
D100,2026-07-28 00:22:00,file_edit,JavaScript,30
D006,2026-07-28 00:23:00,coding,Java,65
D023,2026-07-28 00:24:00,coding,SQL,82
D070,2026-07-28 00:24:00,coding,Java,74
D008,2026-07-28 00:24:00,debugging,JavaScript,63
D025,2026-07-28 00:24:00,coding,Other,37
D096,2026-07-28 00:27:00,file_edit,Other,34
D049,2026-07-28 00:27:00,coding,Other,82
D041,2026-07-28 00:27:00,coding,TypeScript,74
D029,2026-07-28 00:29:00,terminal,Python,62
D071,2026-07-28 00:29:00,coding,JavaScript,2
D046,2026-07-28 00:29:00,coding,JavaScript,56
D052,2026-07-28 00:30:00,coding,SQL,65
D082,2026-07-28 00:31:00,coding,SQL,48
D051,2026-07-28 00:31:00,coding,SQL,60
D089,2026-07-28 00:31:00,idle,Java,45
D023,2026-07-28 00:32:00,coding,JavaScript,23
D092,2026-07-28 00:32:00,coding,JavaScript,72
D050,2026-07-28 00:34:00,idle,TypeScript,73
D061,2026-07-28 00:34:00,idle,Java,51
D059,2026-07-28 00:34:00,coding,Python,86
D028,2026-07-28 00:35:00,coding,Other,65
D029,2026-07-28 00:35:00,file_edit,Java,67
D007,2026-07-28 00:35:00,coding,Java,22
D082,2026-07-28 00:36:00,coding,TypeScript,18
D085,2026-07-28 00:36:00,idle,TypeScript,27
D089,2026-07-28 00:37:00,coding,Python,84
D090,2026-07-28 00:38:00,coding,Python,53
D064,2026-07-28 00:39:00,debugging,TypeScript,22
D090,2026-07-28 00:39:00,file_edit,JavaScript,44
D005,2026-07-28 00:39:00,file_edit,Other,4
D064,2026-07-28 00:39:00,file_edit,Java,4
D059,2026-07-28 00:41:00,coding,Python,3
D050,2026-07-28 00:43:00,coding,TypeScript,71
D068,2026-07-28 00:43:00,coding,Python,4
D044,2026-07-28 00:44:00,coding,SQL,66
D035,2026-07-28 00:44:00,file_edit,SQL,77
D043,2026-07-28 00:45:00,debugging,Java,62
D037,2026-07-28 00:45:00,coding,TypeScript,86
D020,2026-07-28 00:45:00,file_edit,SQL,19
D094,2026-07-28 00:46:00,terminal,Python,86
D036,2026-07-28 00:46:00,coding,TypeScript,10
D061,2026-07-28 00:47:00,file_edit,JavaScript,20
D023,2026-07-28 00:47:00,coding,SQL,81
D031,2026-07-28 00:47:00,coding,JavaScript,66
D097,2026-07-28 00:47:00,idle,Python,64
D088,2026-07-28 00:47:00,coding,Python,70
D031,2026-07-28 00:48:00,terminal,SQL,88
D029,2026-07-28 00:48:00,coding,JavaScript,20
D095,2026-07-28 00:49:00,coding,Other,66
D077,2026-07-28 00:49:00,coding,Java,57
D007,2026-07-28 00:49:00,debugging,JavaScript,72
D096,2026-07-28 00:50:00,debugging,SQL,89
D017,2026-07-28 00:50:00,coding,Java,27
D067,2026-07-28 00:51:00,terminal,TypeScript,48
D043,2026-07-28 00:51:00,debugging,Java,66
D094,2026-07-28 00:51:00,file_edit,Python,66
D019,2026-07-28 00:52:00,terminal,Python,17
D050,2026-07-28 00:52:00,debugging,Java,65
D044,2026-07-28 00:52:00,coding,SQL,32
D017,2026-07-28 00:53:00,debugging,Java,26
D031,2026-07-28 00:54:00,idle,TypeScript,69
D055,2026-07-28 00:54:00,coding,Java,64
D013,2026-07-28 00:55:00,file_edit,Python,24
D096,2026-07-28 00:55:00,coding,SQL,9
D079,2026-07-28 00:55:00,coding,Python,9
D034,2026-07-28 00:55:00,debugging,Python,15
D019,2026-07-28 00:56:00,coding,TypeScript,87
D015,2026-07-28 00:56:00,file_edit,JavaScript,90
D045,2026-07-28 00:56:00,coding,Python,62
D003,2026-07-28 00:57:00,debugging,TypeScript,77
D089,2026-07-28 00:57:00,coding,JavaScript,46
D062,2026-07-28 00:57:00,coding,JavaScript,55
D039,2026-07-28 00:58:00,file_edit,Python,85
D055,2026-07-28 00:58:00,coding,Python,47
D038,2026-07-28 00:58:00,coding,Java,42
D098,2026-07-28 00:58:00,coding,SQL,5
D013,2026-07-28 00:59:00,terminal,Python,82
D016,2026-07-28 00:59:00,idle,TypeScript,52
D066,2026-07-28 00:59:00,coding,JavaScript,84
D006,2026-07-28 00:59:00,coding,Other,2
D091,2026-07-28 01:00:00,coding,Java,82
D016,2026-07-28 01:00:00,coding,SQL,27
D041,2026-07-28 01:01:00,terminal,Other,69
D036,2026-07-28 01:01:00,coding,Python,24
D044,2026-07-28 01:02:00,file_edit,SQL,2
D097,2026-07-28 01:03:00,coding,TypeScript,47
D023,2026-07-28 01:03:00,coding,SQL,58
D039,2026-07-28 01:05:00,debugging,Python,35
D075,2026-07-28 01:05:00,coding,Python,62
D045,2026-07-28 01:05:00,debugging,Python,27
D045,2026-07-28 01:06:00,coding,Other,67
D012,2026-07-28 01:06:00,coding,JavaScript,56
D091,2026-07-28 01:06:00,coding,JavaScript,5
D031,2026-07-28 01:06:00,coding,TypeScript,44
D039,2026-07-28 01:06:00,terminal,JavaScript,17
D029,2026-07-28 01:06:00,coding,Other,2
D032,2026-07-28 01:07:00,coding,Other,4
D067,2026-07-28 01:08:00,debugging,Java,55
D100,2026-07-28 01:08:00,coding,Other,23
D017,2026-07-28 01:09:00,coding,JavaScript,21
D038,2026-07-28 01:09:00,coding,SQL,21
D090,2026-07-28 01:09:00,coding,Python,75
D036,2026-07-28 01:09:00,coding,JavaScript,73
D033,2026-07-28 01:10:00,terminal,SQL,63
D036,2026-07-28 01:10:00,file_edit,Python,65
D035,2026-07-28 01:10:00,coding,Other,75
D037,2026-07-28 01:11:00,coding,Python,38
D096,2026-07-28 01:11:00,coding,Other,79
D049,2026-07-28 01:11:00,debugging,Python,18
D035,2026-07-28 01:11:00,file_edit,TypeScript,50
D035,2026-07-28 01:11:00,coding,Other,13
D027,2026-07-28 01:12:00,coding,Python,69
D021,2026-07-28 01:12:00,debugging,Java,24
D073,2026-07-28 01:12:00,idle,SQL,10
D085,2026-07-28 01:13:00,coding,Python,56
D004,2026-07-28 01:13:00,coding,Java,90
D025,2026-07-28 01:13:00,terminal,JavaScript,53
D056,2026-07-28 01:13:00,coding,TypeScript,79
D097,2026-07-28 01:14:00,file_edit,TypeScript,1
D056,2026-07-28 01:15:00,debugging,TypeScript,60
D053,2026-07-28 01:16:00,file_edit,TypeScript,6
D047,2026-07-28 01:16:00,coding,Java,50
D085,2026-07-28 01:16:00,coding,TypeScript,2
D085,2026-07-28 01:16:00,coding,Other,46
D006,2026-07-28 01:17:00,idle,Other,85
D075,2026-07-28 01:17:00,idle,SQL,87
D035,2026-07-28 01:18:00,coding,TypeScript,34
D046,2026-07-28 01:19:00,file_edit,TypeScript,13
D007,2026-07-28 01:19:00,terminal,Other,20
D090,2026-07-28 01:20:00,terminal,SQL,75
D054,2026-07-28 01:20:00,debugging,SQL,77
D009,2026-07-28 01:20:00,coding,Python,80
D051,2026-07-28 01:20:00,coding,Other,55
D076,2026-07-28 01:20:00,debugging,JavaScript,24
D032,2026-07-28 01:20:00,coding,Python,90
D064,2026-07-28 01:20:00,coding,Python,23
D032,2026-07-28 01:22:00,coding,JavaScript,6
D016,2026-07-28 01:22:00,coding,JavaScript,8
D099,2026-07-28 01:22:00,coding,TypeScript,25
D038,2026-07-28 01:22:00,file_edit,TypeScript,24
D033,2026-07-28 01:23:00,coding,TypeScript,83
D059,2026-07-28 01:23:00,coding,Java,30
D075,2026-07-28 01:23:00,coding,Python,67
D092,2026-07-28 01:23:00,debugging,SQL,14
D054,2026-07-28 01:23:00,file_edit,Other,86
D027,2026-07-28 01:24:00,coding,SQL,57
D034,2026-07-28 01:24:00,debugging,Python,19
D027,2026-07-28 01:25:00,idle,Other,89
D036,2026-07-28 01:26:00,idle,Java,41
D008,2026-07-28 01:26:00,coding,SQL,8
D026,2026-07-28 01:26:00,file_edit,JavaScript,79
D058,2026-07-28 01:27:00,debugging,Python,30
D092,2026-07-28 01:29:00,terminal,Python,48
D013,2026-07-28 01:29:00,debugging,Python,59
